53367,30.0,31,2,0,1,6109,2,8190,015,01,1,00590,00600,1,21,1,2,1
53562,40.0,37,1,0,1,0,2,8980,060,01,1,00100,00100,1,19,0,2,1
54075,38.2,67,1,0,1,0,2,1590,015,01,1,00590,00600,1,16,0,1,1
54075,35.4,30,1,0,1,0,2,8190,020,01,3,00590,00600,1,20,0,1,1
54392,40.0,48,3,0,1,0,2,9370,020,01,1,00300,00300,3,17,0,2,1
54409,60.0,25,2,0,1,6102,2,8190,020,01,1,00590,00600,1,22,1,2,2
56087,52.0,61,5,0,1,3600,2,8190,005,10,1,00200,00200,1,24,2,1,1
56559,34.0,71,3,0,1,2399,2,7860,005,01,1,00200,00200,1,21,2,2,1
58839,19.0,62,1,0,1,0,2,9070,050,01,3,00590,00600,1,18,0,2,1
58839,14.1,22,1,0,1,0,2,7070,050,01,5,00590,00600,1,11,0,2,1
58839,17.0,20,1,0,1,0,2,6870,015,01,5,00590,00600,1,18,0,1,2
59807,45.0,33,1,0,1,0,2,6990,0,11,1,00300,00300,1,16,0,1,1
60408,50.0,42,1,0,1,0,2,4480,012,01,2,00400,00400,1,19,0,1,1
60408,15.0,27,1,0,1,0,2,8190,020,01,5,00400,00400,1,19,0,2,1
61992,45.0,53,1,0,1,0,2,0180,003,01,3,00300,00300,1,20,0,1,1
62500,15.0,27,1,0,1,0,2,7990,020,01,5,00200,00200,1,20,0,2,1
63206,20.0,38,1,0,1,4101,2,6970,020,01,1,00590,00500,1,21,2,2,1
65695,24.0,31,1,0,1,4101,2,7770,003,01,5,00100,00100,1,21,2,1,2
65695,70.0,21,1,0,1,0,2,8870,010,01,5,00100,00100,1,16,0,1,1
65701,36.0,53,1,0,1,0,2,8270,015,01,1,00400,00400,1,02,0,2,1
67277,27.0,61,1,0,1,6203,2,6870,035,01,1,00590,00500,9,21,2,2,1
70555,40.0,20,1,0,1,0,2,9090,004,01,5,00300,00300,1,19,0,2,1
70595,38.0,56,2,0,1,6199,2,7070,040,01,4,00590,00500,1,21,1,2,1
72636,34.0,29,1,0,1,0,2,3980,015,01,5,00400,00400,1,20,0,1,1
72636,17.0,35,2,0,1,5200,1,8270,005,10,5,00400,00400,1,21,2,2,1
73378,60.0,60,1,0,1,5504,2,6370,005,01,5,00400,00400,1,21,2,1,1
73730,20.8,61,4,0,6,0,2,9570,0,0,2,0,00300,1,16,0,1,5
76371,25.1,23,1,0,1,0,2,7070,015,01,5,00590,00500,1,19,0,1,1
76896,26.0,30,1,0,1,0,2,0770,030,01,1,00300,00300,1,16,0,1,1
77201,12.0,71,1,0,1,0,1,6370,003,01,1,00200,00200,1,16,0,1,1
77550,28.6,35,1,0,1,0,2,1180,020,01,5,00590,00600,2,11,0,1,1
78383,65.0,49,7,0,1,0,2,8770,020,01,1,00400,00400,1,18,0,1,3
78495,24.0,82,3,0,1,0,2,8290,025,01,1,00300,00300,1,16,0,2,1
79080,125.0,33,7,0,1,0,2,4470,003,01,1,00590,00600,1,16,0,1,1
79080,32.0,32,2,0,1,6203,2,8190,008,01,1,00590,00600,1,21,2,2,1
79487,50.0,36,1,0,1,2309,2,7870,040,01,1,02000,00500,1,22,2,2,1
79572,28.0,54,1,0,1,2405,2,4170,008,01,5,00100,00100,1,21,2,1,1
79836,31.0,32,3,0,1,2300,2,7860,005,10,1,00200,00200,1,21,2,2,1
79836,53.0,37,5,0,1,0,2,8190,030,01,1,00200,00200,1,20,0,1,1
82142,32.0,56,1,0,1,0,2,8290,065,01,1,00400,00500,1,19,0,1,1
82142,40.0,45,1,0,1,0,2,6990,020,01,1,00590,00500,1,16,0,2,1
82487,20.0,54,1,0,1,0,2,6870,025,01,1,00590,00500,1,18,0,2,1
82487,35.0,56,1,0,1,0,2,4070,030,01,1,00590,00500,1,16,0,1,1
84021,30.0,63,1,0,1,0,2,8290,005,10,3,00400,00400,1,19,0,2,1
84037,38.5,40,1,0,1,0,2,8190,001,01,1,00300,00300,1,19,0,2,1
84093,34.0,28,4,0,1,5501,2,9480,030,01,3,00300,00300,1,21,2,1,1
84971,100.0,50,1,0,1,2406,2,6990,020,01,1,00590,00500,1,21,2,2,1
84971,16.0,22,1,0,1,0,2,5790,015,01,5,00590,00500,1,19,0,1,1
85281,17.0,60,1,0,1,0,2,8190,020,01,1,00300,00300,1,19,0,2,1
85281,50.0,60,1,0,2,0,2,0170,0,0,1,0,00300,1,16,0,1,1
85482,20.0,23,1,0,1,0,2,8070,030,01,5,00590,00500,1,20,0,2,1
85482,40.0,25,1,0,1,0,2,0770,045,01,5,00590,00500,1,19,0,1,1
86992,16.5,36,2,0,1,0,2,7860,010,01,1,00590,00500,1,19,0,2,4
87106,25.0,55,1,0,1,0,2,0180,002,01,1,00100,00100,1,16,0,1,1
87106,11.0,53,1,0,1,0,2,8290,001,01,1,00100,00100,1,16,0,2,1
89193,100.0,51,7,0,1,0,2,0180,030,01,1,00590,00500,1,16,0,1,1
91635,41.4,58,1,0,1,0,2,6170,030,01,1,00590,00400,1,18,0,1,1
91635,33.6,59,1,0,1,0,2,7270,005,01,1,00400,00400,1,20,0,2,1
92787,50.0,48,1,0,1,0,2,4370,030,01,1,00590,00500,1,18,0,1,1
92787,38.0,54,1,0,1,0,2,2870,060,01,1,00400,00500,1,18,0,2,1
92787,17.0,24,1,0,1,2306,2,8590,030,01,5,00590,00500,1,21,2,1,3
93301,25.0,30,1,0,1,0,2,0770,015,01,5,00100,00100,1,18,0,1,1
94901,20.0,26,3,0,1,0,2,8590,005,01,5,00400,00400,3,16,0,1,1
94901,20.0,27,3,0,1,0,2,8590,005,01,5,00400,00400,3,15,0,2,1
95059,70.0,30,1,0,1,6207,2,6870,008,01,1,00300,00300,1,21,2,1,1
95826,75.0,46,7,0,1,6200,2,0770,005,01,1,00400,00400,1,21,2,1,1
98329,14.0,62,1,0,1,0,2,7970,020,01,1,00400,00400,1,20,0,2,1
99466,31.6,48,1,0,1,0,2,8590,005,01,5,00200,00200,3,19,0,2,1
99466,20.3,26,1,0,6,0,2,8590,0,0,5,0,00200,3,16,0,1,1
101665,75.0,54,1,0,1,0,2,0170,015,01,1,00300,00300,1,16,0,1,1
101683,78.0,38,5,0,1,2499,2,8190,025,01,1,00590,00600,1,21,2,1,1
103276,32.0,53,1,0,1,0,2,0770,005,01,1,00300,00300,1,16,0,1,1
104623,41.5,27,2,0,1,0,2,8190,010,01,1,00590,00500,2,20,0,2,1
104623,34.0,32,1,0,1,0,2,4670,015,01,1,00590,00500,1,20,0,1,1
104857,45.0,54,1,0,1,0,2,0770,005,01,1,00400,00400,1,16,0,1,1
104857,12.0,52,1,0,1,0,2,4870,010,01,1,00400,00400,1,16,0,2,1
105354,35.0,63,7,0,1,0,2,7290,005,10,1,00300,00300,1,16,0,1,1
106325,20.0,40,1,0,1,0,2,4670,037,01,5,00100,00200,1,20,0,2,5
106687,14.0,22,1,0,1,0,1,8270,010,01,5,00400,00400,1,19,0,2,1
106687,19.0,23,1,0,1,0,2,4070,005,01,5,00400,00400,1,20,0,1,1
109530,38.0,30,1,0,1,0,2,0770,020,01,5,00300,00300,1,19,0,1,1
109530,40.0,22,1,0,1,0,2,8190,030,01,5,00300,00300,1,17,0,1,4
112413,49.0,48,1,0,1,0,2,4990,010,01,3,00100,00100,1,16,0,1,1
112413,23.0,47,7,0,1,0,2,8980,005,01,3,00100,00100,1,16,0,2,1
113499,67.0,56,2,0,1,6107,2,8190,020,01,3,00100,00100,1,21,1,2,1
113499,45.0,58,1,0,1,6201,2,6870,015,01,5,00100,00100,1,22,2,1,1
113616,36.5,38,1,0,1,0,2,1170,014,01,1,00590,00600,2,18,0,1,1
113616,15.0,30,2,0,1,0,2,8190,008,01,1,00590,00600,2,18,0,2,1
114997,42.0,57,1,0,1,0,2,3960,030,01,1,00400,00300,1,16,0,1,1
116117,55.0,65,1,0,1,0,2,7290,005,01,5,00300,00300,1,11,0,1,1
118838,58.0,43,1,0,1,0,2,6080,010,01,5,00300,00300,1,20,0,1,1
119219,22.0,69,1,0,1,0,2,1990,015,01,1,00590,00600,1,16,0,2,1
119287,75.0,56,1,0,1,0,2,8190,024,01,1,00400,00400,1,19,0,2,1
119722,93.0,54,5,0,1,3609,2,0280,030,01,1,00300,00300,1,21,2,1,1
122821,38.0,39,2,0,1,0,2,8770,002,01,1,00400,00400,1,16,0,1,1
122821,25.0,36,1,0,1,0,2,3490,020,01,1,00400,00400,1,16,0,2,1
123001,30.0,61,2,0,1,5404,2,9160,0,11,5,00590,00500,1,22,2,1,1
123550,45.3,33,1,0,1,6203,2,6870,025,01,1,00590,00500,1,22,2,2,1
123550,32.9,36,2,0,1,5502,2,7870,030,01,1,00590,00500,1,22,2,1,1
124228,30.0,36,3,0,1,0,2,9370,025,01,3,00590,00500,1,19,0,1,1
125384,70.0,52,1,0,1,6203,2,4670,010,01,1,00590,00600,1,21,2,1,1
125384,40.0,62,1,0,1,6107,2,8170,020,01,1,00590,00600,1,21,1,2,1
126081,50.0,49,2,0,1,2303,2,7860,010,01,1,00200,00200,1,22,2,2,1
126081,45.0,49,2,0,1,2300,2,7860,010,01,1,00200,00200,1,21,2,1,1
126767,24.0,39,3,0,1,1501,2,8390,045,01,1,00200,00200,3,21,2,1,1
126767,25.0,42,3,0,1,1903,2,7870,005,01,1,00200,00200,3,21,2,2,1
126873,51.0,46,1,0,1,0,2,2290,002,01,1,00400,00400,1,16,0,1,1
128078,25.0,51,1,0,1,0,2,6170,020,01,5,00300,00300,1,16,0,1,1
128078,15.0,23,1,0,1,0,2,4670,015,01,5,00300,00300,1,16,0,1,1
128582,53.0,49,5,0,1,0,2,6370,015,01,1,00300,00300,1,19,0,2,1
128582,14.9,20,1,0,1,0,2,0290,045,01,5,00300,00300,1,19,0,1,4
130987,72.0,52,1,0,1,0,2,6690,0,11,3,00590,00600,1,19,0,2,1
131094,35.0,56,2,0,1,0,2,7980,060,01,3,00200,00200,1,20,0,2,1
133160,28.0,58,1,0,1,0,2,6170,015,01,2,00590,00500,1,16,0,2,3
134046,45.0,28,1,0,6,0,2,0770,0,0,5,0,00100,3,16,0,1,4
134710,134.0,55,3,0,1,0,2,8670,005,01,3,00200,00200,9,19,0,1,4
134846,30.6,44,1,0,1,0,2,4770,004,01,3,00300,00300,1,19,0,2,1
135986,30.0,34,1,0,1,0,2,5380,025,01,5,00590,00500,1,19,0,2,1
137235,13.5,69,3,0,1,3600,2,9370,025,01,1,00300,00300,1,22,2,1,1
137555,20.0,58,7,0,1,0,2,8680,005,01,1,00400,00400,1,16,0,2,1
137555,60.0,58,1,0,1,0,2,4270,005,01,1,00400,00400,1,18,0,1,1
137832,22.8,63,3,0,1,6102,2,7070,010,01,1,00400,00400,1,21,1,2,1
137832,100.0,55,7,0,1,0,2,0770,060,01,1,00400,00400,1,19,0,1,1
138729,38.0,55,3,0,1,6002,2,7860,005,10,1,00400,00400,1,21,2,1,1
138729,15.0,53,3,0,1,0,2,7860,005,10,1,00400,00400,1,20,0,2,1
139260,53.0,57,3,0,1,2313,2,7860,010,01,3,00100,00100,1,21,2,2,3
139297,15.0,26,1,0,1,0,2,8180,015,01,5,00100,00100,1,19,0,1,1
139413,13.0,58,1,0,1,0,2,9290,010,01,5,00100,00100,1,16,0,1,5
139514,40.0,24,1,0,1,0,2,4070,005,01,5,00400,00400,1,18,0,1,1
139514,15.0,23,1,0,1,0,2,7580,015,01,5,00400,00400,1,16,0,1,1
139797,55.0,45,1,0,1,0,2,2180,005,01,3,00400,00400,1,16,0,1,1
139797,15.0,25,1,0,1,0,2,6870,015,01,5,00400,00400,1,19,0,2,1
139877,65.0,40,1,0,1,0,2,2290,013,01,3,00400,00400,1,16,0,2,1
140547,40.0,41,3,0,1,0,2,8590,020,01,2,00200,00200,3,16,0,2,1
140587,72.0,44,1,0,1,0,2,0770,030,01,1,02300,00300,1,14,0,1,1
141462,22.5,42,1,0,1,3600,2,8190,020,01,1,00300,00300,1,22,2,2,1
141717,59.0,57,1,0,1,0,2,3960,015,01,1,00300,00300,1,16,0,2,1
141717,13.0,59,1,0,1,2306,2,4670,010,01,1,00300,00300,1,21,2,1,1
142360,30.9,66,1,0,1,0,2,8270,0,11,3,00200,00200,1,16,0,2,1
144522,26.0,32,4,0,1,0,2,8190,140,01,1,00590,00400,1,16,0,2,1
144522,32.0,28,1,0,1,0,2,6170,010,01,1,00400,00400,1,16,0,1,1
145629,51.0,40,5,0,1,0,2,9570,010,01,1,00590,00600,1,18,0,1,1
146261,50.0,52,1,0,1,0,2,2870,003,01,1,00200,00200,1,16,0,1,1
147028,29.3,63,2,0,1,0,2,8190,025,01,1,00590,00600,1,16,0,2,1
149148,32.0,28,3,0,1,2304,2,7860,005,01,1,00590,00500,1,22,2,1,1
149148,25.0,27,4,0,1,5404,2,9480,030,01,1,00590,00500,1,21,2,2,1
150087,145.0,39,1,0,1,0,2,4170,020,01,1,00590,00500,1,19,0,1,1
150087,35.0,32,1,0,1,0,2,4770,020,01,1,00590,00500,1,16,0,2,1
151528,20.0,57,2,0,1,0,2,8270,025,01,1,00300,00300,1,20,0,2,1
151528,38.4,55,1,0,1,0,2,0170,002,10,1,00300,00300,1,16,0,1,1
151659,40.0,27,4,0,1,0,2,7870,022,01,1,00400,00400,1,19,0,1,1
151722,16.0,57,5,0,1,0,2,6370,018,01,1,00300,00300,3,18,0,2,1
151722,12.0,58,2,0,1,0,2,8270,0,11,1,00300,00300,1,18,0,1,3
151957,49.0,61,3,0,1,2311,2,6770,003,01,1,00100,00100,1,22,1,2,1
154481,38.0,56,2,0,1,0,2,7480,020,01,1,00100,00100,1,18,0,2,1
155079,17.8,69,3,0,1,5403,2,9370,005,01,1,00200,00200,3,21,2,2,1
155079,19.9,64,3,0,1,3600,2,9480,060,01,1,00200,00200,3,21,2,1,1
155883,20.1,56,8,0,1,0,2,3960,001,01,5,00590,00500,1,20,0,1,1
158966,29.0,49,3,0,1,0,2,9470,140,01,3,00100,00100,1,19,0,2,1
158966,60.0,32,1,0,1,0,2,0380,140,01,5,00200,00100,1,18,0,1,1
160413,28.0,56,1,0,1,0,2,4690,030,01,1,00300,00300,1,18,0,1,1
160413,32.0,58,1,0,1,0,2,8270,030,01,1,00300,00300,1,20,0,2,1
161276,27.0,61,1,0,1,0,2,3970,002,01,1,00300,00300,1,16,0,1,1
161276,25.0,60,1,0,1,0,2,2170,030,01,1,00300,00300,1,16,0,2,1
162099,37.0,71,3,0,1,2300,2,7860,030,01,4,00200,00200,1,22,2,2,1
165063,52.0,35,1,0,1,0,1,0770,030,01,1,00200,00200,1,16,0,1,1
165196,50.0,59,1,0,1,0,2,4870,003,01,5,00300,00300,1,16,0,1,1
165196,26.0,54,3,0,1,0,2,9470,004,01,5,00300,00300,1,19,0,2,1
166480,35.0,26,1,0,1,6207,2,6970,005,01,1,00300,00300,1,21,2,2,1
166993,30.0,60,7,0,6,0,2,0170,0,0,5,0,00300,1,16,0,1,1
167744,15.0,26,7,0,1,6203,2,4970,015,01,1,00400,00300,1,21,2,2,1
168703,30.0,31,1,0,1,0,2,8680,010,01,5,00100,00100,1,20,0,2,1
169361,24.5,25,2,0,1,0,2,7970,030,01,5,00590,00500,1,16,0,2,1
169466,22.0,35,1,0,1,0,2,9090,020,01,1,00100,00100,1,20,0,1,5
169502,50.0,43,1,0,1,0,2,8590,005,01,1,00300,00300,3,20,0,2,1
170847,40.0,68,1,0,1,0,2,0170,0,11,1,00200,00200,1,19,0,1,1
172433,47.0,45,1,0,1,0,2,3190,040,01,1,00400,00400,1,16,0,1,1
172433,47.0,54,2,0,1,2304,2,8290,010,01,1,00400,00400,1,21,2,2,1
172433,18.7,21,1,0,3,0,2,2170,0,0,5,0,00400,1,16,0,1,4
172477,125.0,66,1,0,1,6205,2,2090,015,01,1,02000,00500,1,21,2,1,1
172960,30.0,55,3,0,1,0,2,0770,001,01,1,00300,00300,1,16,0,1,1
172960,11.0,57,1,0,1,0,2,5790,030,01,1,00300,00300,1,16,0,2,4
172990,42.0,56,1,0,1,0,2,3380,040,01,1,00590,00400,1,20,0,2,1
172990,35.0,55,1,0,1,0,2,4560,040,01,1,00590,00400,1,16,0,1,1
174048,135.0,36,2,0,1,6108,2,8190,025,01,1,00590,00500,1,24,1,2,1
174173,60.0,51,2,0,1,4901,2,9160,005,10,1,00400,00400,1,22,2,1,1
174173,15.0,55,1,0,1,6102,2,5070,005,09,1,00400,00400,1,22,1,2,4
174313,55.0,43,1,0,1,0,2,4080,015,01,5,00100,00100,3,16,0,1,1
174501,70.0,46,1,0,1,6206,2,6870,010,01,1,00590,00600,1,22,2,2,1
174501,44.0,44,7,0,1,1901,2,7270,010,01,1,00590,00600,1,23,2,1,1
175197,19.8,31,2,0,1,0,2,8190,010,01,5,00400,00400,1,20,0,2,1
176916,37.0,58,1,0,1,0,2,2870,035,01,1,00400,00400,1,16,0,1,1
178029,35.0,60,1,0,1,0,2,0770,140,01,3,01400,00300,1,16,0,1,1
178319,42.0,37,4,0,3,0,2,8680,0,0,5,0,00300,5,18,0,1,1
178758,37.0,54,2,0,1,0,2,7860,010,01,1,00590,00500,1,16,0,1,1
179789,100.0,59,7,0,1,0,2,0170,001,01,1,00300,00300,1,20,0,1,1
180574,35.0,27,1,0,1,6107,2,8190,005,01,1,00590,00600,1,21,1,2,3
180574,32.0,29,1,0,1,0,2,3490,010,01,1,00590,00600,1,19,0,1,1
180574,25.0,27,1,0,1,1101,2,4795,010,01,5,00590,00600,1,21,2,1,3
180839,23.2,40,1,0,1,0,2,3490,010,01,1,00300,00300,1,19,0,2,1
180839,51.0,48,1,0,1,0,2,8770,012,01,1,00300,00300,1,16,0,1,1
181069,30.5,67,1,0,1,0,2,3790,045,01,1,00300,00300,1,16,0,1,3
182092,29.0,27,1,0,1,0,2,8770,010,01,5,00590,00600,1,18,0,1,1
182228,29.6,30,3,0,1,5507,2,7860,020,01,1,00590,00600,1,21,2,2,1
182228,55.0,32,1,0,1,2414,2,0770,015,01,1,00590,00600,1,21,2,1,1
183067,50.0,37,1,0,1,0,2,1180,060,01,1,00400,00400,1,20,0,1,1
183067,12.0,36,1,0,1,0,2,7860,010,01,1,00400,00400,1,20,0,2,4
183671,13.2,40,1,0,1,0,1,8470,017,01,3,00400,00300,1,16,0,2,1
184885,60.0,30,1,0,1,6207,2,7280,0,11,1,00100,00100,9,21,2,1,1
